date,city,supermarket,branch,category,name,product_id,price
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Carne Molida de Segunda,835267,53.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Bollo Grande Especial 1 kg,835247,79.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pollerita Pura Carne 1 kg,835445,60.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Cuadril Especial kg,835439,79.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Picaña Especial kg,414069,73.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Bollo Chico Especial 1 kg,835212,75.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Chuleta de Lomo kg,835509,61.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Costilla Especial kg,835896,61.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Filete Especial / Lomito kg,835468,94.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Corte Español 1 kg,835623,57.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Jiba 1 kg,835410,56.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Punta de S Especial 1 kg,835404,79.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Milanesa de Carne Hipermaxi kg,088536,60.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Tira de Res kg,835534,45.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Osobuco 1 kg,835514,45.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Cuadrada kg,835316,69.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Hamburguesa Hipermaxi kg,152994,51.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Cuadrada Especial kg,835435,68.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Silpancho Hipermaxi kg,112255,53.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pechuga de Pollo Pio Rico Bandeja Kg,641037,41.9
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pecho 1 kg,835430,56.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Queperi Especial kg,835414,58.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Carne Molida de Primera,835272,68.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Carne Picada Kg,835905,62.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Rapi kg,835470,53.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Hamburguesa con Queso Hipermaxi kg,341134,58.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Albondigas de Carne Hipermaxi kg,152790,51.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Muslo de Pollo Pio Rico Bandeja kg,641031,32.5
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pollo Entero Sofia kg,480214,19.8
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Filete de Pechuga Sofia kg Bandeja,480194,49.8
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Hueso Rojo 1 kg,835589,19.4
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Charque Cocido Libertad Clasico 100 gr,679714,64.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pechuga sin Piel Sofia Bandeja kg,417386,38.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Tomahawk Steak kg,671396,72.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pechuga con Hueso Sofia Bandeja kg,480206,35.7
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pollerita Fridosa Al Vacio kg,670111,92.4
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Milanesa de Pollo Hipermaxi kg,168270,55.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,INTERCOSTAL RIB FINGERS FRIDOSA AL VACIO KGR,672371,94.5
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Filete de Pechuga Sofia Corte Fino kg,674260,51.6
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pierna de Pollo Sofia kg,480173,32.3
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Charque Cocido Libertad Churrasco 100 gr,677868,64.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Cola de Res kg,676859,35.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Bife Ancho Fridosa Porcindo al Vacio kg,671407,114.3
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Giba Fridosa Kg,670116,82.8
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Cowboy Steak kg,851363,79.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pierna Muslo Sofia Bandeja kg,436365,32.3
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pollo Trozado 1-8 En Bandeja Pio Rico kg,672517,24.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Alas Enteras Sofia Bandeja kg,480188,41.4
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Medio Pollo Pio Rico Bandeja kg,672518,24.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Higado Inducarne kg,404023,27.5
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Patas de Pollo Pio Rico kg,672507,10.6
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Muslo de Pollo Sofia Sin Piel Bandeja,672653,34.1
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Colita de Cuadril kg,835292,82.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Lomo Parrillero kg,670238,70.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Tira de Res Primer Corte kg,835549,55.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Panza de Res Inducarne kg,404025,41.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pierna Muslo Sofia de Pollo Deshuesado Bandeja,672654,35.7
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Corazon de Res Inducarne kg,404029,43.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Charkitos Clasico Con Maiz 50 gr,671532,16.5
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Grueso de Azotillo kg,835405,48.5
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Librillo de Res Inducarne kg,404026,41.0
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Carne Para Sopa kg,835767,47.5
2025-05-20,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Punta de Paleta 1 kg,835450,58.0
